()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
M4A1(4)<Speaker>M4A1</Speaker><Position>0,+200</Position>;AR15(6)||:SOP2今天确实很奇怪，刚刚还说我告诉她，我要去很远很远的地方……
M4A1(4)<Position>0,+200</Position>;AR15(6)<Speaker>AR15</Speaker>||:SOP2刚刚也说，我告诉她我要丢下她一个人去完成任务。
M4A1(4)<Speaker>M4A1</Speaker><Position>0,+200</Position>;AR15(6)||:……+怎么尽在今天想起这些不开心的过去？
M4A1(4)<Position>0,+200</Position>;AR15(6)<Speaker>AR15</Speaker>||:可能是过度喝酒引起的心智紊乱。
M4A1(4)<Speaker></Speaker><Position>0,+200</Position>;AR15(6)||:M4抬头看了看AR15通红的脸。
M4A1(4)<Speaker>M4A1</Speaker><Position>0,+200</Position>;AR15(6)||:你刚刚也被灌酒了吗？还好你没有什么情况。
M4A1(4)<Position>0,+200</Position>;AR15(6)<Speaker>AR15</Speaker>||:……
M4A1(4)<Position>0,+200</Position>;AR15(6)<Speaker></Speaker>||:AR15看了看这个离谱的空间，苦笑着点了点头。
M4A1(4)<Position>0,+200</Position>;AR15(6)<Speaker>AR15</Speaker>||:（快点让我回到现实啊，可恶……）+我去找SOP2了，得在她闯祸之前把她找出来。
M4A1(4)<Speaker>M4A1</Speaker><Position>0,+200</Position>;AR15(6)||:好，我也去四处问问。
AR15(6)<Speaker></Speaker>||:M4晃了晃手中的绳子，气球竟然迅速膨胀起来将她带上了天空飞走了。+AR15呆滞地看着M4消失的方向，久久回不过神。
AR15(6)<Speaker>AR15</Speaker>||:……幻觉，一定都是幻觉！+快点清醒过来吧！！！
()<Speaker></Speaker>||:……AR15在偌大的花海中寻找了很久。
AR15(6)<Speaker>AR15</Speaker>||:……宴会厅变成花海之后，根本分不清哪里是哪里啊。+就算其他人形给我指路，我们看见的东西也是不一样的。+SOP2到底跑到哪里去了？
()<Speaker>RO635的声音</Speaker>||:15，你怎么一个人在这里到处跑？
()<Speaker></Speaker>||:RO顶着兔耳朵一脸关怀地走了过来。
AR15(6)<Speaker>AR15</Speaker>||:RO，怎么连你也——+噗，这身还挺适合你。
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:谢谢，什么叫连我也？
RO635(11);AR15(6)<Speaker>AR15</Speaker>||:没什么……+我在找SOP2，刚刚掌握的线索又断了。
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:我也是，半天没看见SOP2，不知道跑哪里去闯祸了。+SOP2这家伙还不接通讯……
RO635(11);AR15(6)<Speaker>AR15</Speaker>||:你别着急，M4已经飞去……啊，到处在问了。
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:飞？你没事吧，15？
RO635(11);AR15(6)<Speaker>AR15</Speaker>||:我没事……
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:你身上的酒气是怎——
RO635(11)<Speaker>？？？</Speaker>;AR15(6)||:啊啊啊——
RO635(11)<Speaker></Speaker>;AR15(6)||:熟悉的发力呐喊吸引了RO的注意力。
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:是SOP2！
RO635(11);AR15(6)<Speaker>AR15</Speaker>||<黑点1>:我们快去看看。
()<Speaker></Speaker>||<黑点2><BGM>BGM_Empty</BGM>:循着SOP2的声音，AR15跟RO找到了M16和M4。
AR15(6)<Speaker>AR15</Speaker>||<BGM>BGM_Hello</BGM>:刚刚SOP2——+噗嗤，16，你也有戴兔耳朵的一天。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:嗯？什么兔耳朵？
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:M16的兔耳朵疑惑地抖动了下。
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||:哈哈哈哈哈……
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:你们刚刚看见SOP2了吗？
M4A1(4)<Speaker>M4A1</Speaker>;AR15(6)||:她刚刚突然冲过来把16姐举了起来。+虽然SOP2平常也很调皮，但总感觉她今天的状态不太对劲。
M4A1(4);AR15(6)<Speaker>AR15</Speaker>||:举起来？SOP2还挺厉害……
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:哈哈，她只是喝醉了而已，不用这么紧张。
RO635(11)<Speaker></Speaker>;AR15(6)||:RO的脸色难看了几分。
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:……+她往哪里去了？
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:这个嘛。
M4A1(4)<Speaker>M4A1</Speaker>;AR15(6)||:16姐？
M16A1(2)<Speaker></Speaker>;AR15(6)||:M16狡黠地笑了笑，头上的耳朵也俏皮地竖了起来。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:15，我们来跳支舞吧。
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||:现在不是开玩笑的时候吧？
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:我没有开玩笑，找回喝醉的SOP2这种事，交给比我们都熟练的RO就好了。
M4A1(4)<Speaker>M4A1</Speaker>;AR15(6)||:15，你也好好放松下吧。
M4A1(4)<Speaker></Speaker>;AR15(6)||:虽然M4尽力掩饰，但AR15还是从M4的眼中读出了担心。+原来自己也和SOP2一样，让大家担心吗？
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:确实，我一个人就可以了。
RO635(11);AR15(6)<Speaker>AR15</Speaker>||:……
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:SOP2刚刚冲出大门，朝会场外跑去了。
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:谢了，我去追上她。
RO635(11)<Speaker></Speaker>;AR15(6)||:RO立刻跑出了会场。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:接下来，就到我们的时间了。
M16A1(2)<Speaker></Speaker>;AR15(6)||:M16的手在空中划出优美的邀请姿势。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:AR15小姐，请赏脸跟我跳一支舞吧。
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||:……
M4A1(4)<Speaker>M4A1</Speaker>;AR15(6)||:难得的庆典就放轻松吧，15，我去给你们拿些点心。
M4A1(4)<Speaker></Speaker>;AR15(6)||<BGM>BGM_Empty</BGM>:M4微笑着将AR15推过去。+AR15只能无奈地握住了M16的手。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||<BGM>GF_Memorial</BGM>:来，能跟上我的节奏吗？
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||:嗯。
M16A1(2)<Speaker></Speaker>;AR15(6)||:在M16的带领下，两个人形在花海中跳起了舞。+柔软的花枝摩擦着裙摆，发出窸窸窣窣的轻响。+AR15抬起头，透过漫天飞舞的花瓣中，她看见天上点缀着几缕云彩。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:15，宁肯看天花板也不肯看我吗？
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||:在你眼中是天花板，在我眼中或许是别的东西。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:只要你能放松下来享受，说什么都行。
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||:……
M16A1(2);AR15(6)<Speaker></Speaker>||:AR15轻叹一口气，别开了视线，认真配合着M16的节奏跳了起来。+从眼角余光，AR15注意到M4正捧着点心满脸笑容地站在一边看向自己。
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:你可以放心了，RO在群里说已经捉拿到SOP2准备押回宿舍了。+等会给她们打包点东西带回去吧。
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||:好。
M16A1(2);AR15(6)<Speaker></Speaker>||:AR15面无表情地点点头，内心却忍不住留恋起了这个幻想世界。
M16A1(2);AR15(6)<Speaker>AR15</Speaker>||<黑屏1>:如果能一直这样，也不赖啊……
